DOC_ID,REVIEW_TEXT,preprocessed_text,VERIFIED_PURCHASE,review_word_count,LABEL,label_num
16433,"What I love: The kibble is really small, the ingredients are good, the nutrition is complete, it works for sensitive tummies, and my dogs like it. I have four dogs, two of them are as old as dirt. OK, actually they are 16 (Milton) and 18 (Max). Milton has no teeth and Max has no front teeth. The Vet said dogs use teeth to bite and tear, not to grind food to mush (like we do) and that even without teeth they may like to each crunchy food. She was right... they actually prefer it because it's easier for them to pick up. They are Doxies and they have long noses, but short jaws. This is a problem because the wet food sticks to their bowls and they can't get it into their mouths, and it's like watching a dog try to eat peanut butter. (OK, I know that can be totally funny and I'll admit to laughing at my lab after giving her peanut butter. But it's only funny when it's a treat, not when they are really hungry.) OK, all that to tell you this kibble is perfectly small. We used to buy regular food and smash it with a meat tenderizer, (yep, that's a hassle) but this is small enough as is. They also have sensitive tummies, but this stuff never makes them barf. And, they both continue to get excellent blood test results, so I think this food does provide good nutrition for them. They have been eating Nutro for years, and they are hella old... so that in itself is a good reason to buy this food.",love kibbl realli small ingredi good nutrit complet work sensit tummi dog like four dog two old dirt ok actual 16 milton 18 max milton teeth max front teeth vet said dog use teeth bite tear grind food mush like even without teeth may like crunchi food right actual prefer easier pick doxi long nose short jaw problem wet food stick bowl get mouth like watch dog tri eat peanut butter ok know total funni admit laugh lab give peanut butter funni treat realli hungri ok tell kibbl perfectli small use buy regular food smash meat tender yep hassl small enough also sensit tummi stuff never make barf continu get excel blood test result think food provid good nutrit eat nutro year hella old good reason buy food,N,272,real,0
4383,"This is a great value for money proposition .At a price of merely $16 you can get a wholesome package with  a Bluetooth enabled selfie stick , an USB charger and of course the phone holder. These are complete set of accessories that you might need with your phone.",great valu money proposit price mere 16 get wholesom packag bluetooth enabl selfi stick usb charger cours phone holder complet set accessori might need phone,Y,49,fake,1
11954,"I found this printer to be very easy to set up and install the cartridges.  It prints very well, the scanner is wonderful and the copier is great to have.  The new feature that I have never owned before is a fax machine and I'm very glad I own one now.  It makes life easier and I don't have to go to a store or business to fax my items.  This printer is very pleasing to own and I am pleased with it.  Love Cannon.",found printer easi set instal cartridg print well scanner wonder copier great new featur never own fax machin glad one make life easier go store busi fax item printer pleas pleas love cannon,N,85,real,0
12733,"So far, we like the frame. We bought it to use at our county fair for a digital photography class. 4 stars only because it doesn't hold the program after you turn it off and you have to reset it each time you turn it on. Also, your choice of time for each frame is 3 sec. 5 sec. then 15 seconds. 7 to 10 would be perfect. You can turn off the motion sensor so it keeps playing if no one is around, which is what we need. I put various sized pictures on it and they all filled the screen correctly without shrinking or stretching so that part will work great for what we're doing. The pictures display great, very representative of what they looked like coming off the camera which is what we need for judging. I'm trying video on it next week. I'll update if it doesn't work as expected.  UPDATE: I can't get more than 5 pictures to show from the 30 on the SD card or on the USB drive. Same 5 pictures. Also, I haven't been able to get it to recognize any videos that I've tried to show. I have it saved as an AVI but it doesn't recognize it. NOT WORTH THE MONEY!",far like frame bought use counti fair digit photographi class 4 star hold program turn reset time turn also choic time frame 3 sec 5 sec 15 second 7 10 would perfect turn motion sensor keep play one around need put variou size pictur fill screen correctli without shrink stretch part work great pictur display great repres look like come camera need judg tri video next week updat work expect updat get 5 pictur show 30 sd card usb drive 5 pictur also abl get recogn video tri show save avi recogn worth money,Y,212,real,0
17333,"The only official option for the Ouya is the only plus side to this controller. The buttons sometimes get stuck underneath the face plates (which actually fall off sometimes). There is zero guidance on how to put the batteries in, and even when you find out, it's still not easy. It fits with the quality of the Ouya console itself, which can't compare to the current ones on the market.",offici option ouya plu side control button sometim get stuck underneath face plate actual fall sometim zero guidanc put batteri even find still easi fit qualiti ouya consol compar current one market,Y,70,real,0
12974,Works great! Our son pretty much swims on his own now. He can even jump into the pool and float right back up. Seems very safe and comfortable for him.,work great son pretti much swim even jump pool float right back seem safe comfort,Y,30,real,0
7298,Fantastic bargain for a pack of 50! I always buy from Amazon over K cup website because of the great prices. Donut Shop K cups are my favorite flavor. Perfect for any time of day.,fantast bargain pack 50 alway buy amazon k cup websit great price donut shop k cup favorit flavor perfect time day,N,35,fake,1
11507,"I transport a lot of electronic equipment for my work, often cross-country. Courtesy of careless baggage handlers and drivers, I have watched my precious equipment thrown to ground from baggage holds, tossed into trunks and simply dropped – once into a pool of Philadelphia slush. No harm came to my equipment, though I can’t say the same of my heart which stopped beating during these incidents. I have come to appreciate hard cases.<br /><br /> Xsories is a new entry into a market dominated by Pelican. Pelican is a premium brand and you pay for its stature. But you get an excellent case.<br /><br /> Xsories offers three cases, all of which are worthy competitors to Pelican and have lower prices for equivalent sizes.<br /><br /> The XSories Big Black Box 2.0 Shockproof Waterproof Storage Case feels as sturdy as a Pelican case. Made of “ ultra high-impact ABS plastic”, it doesn’t flex much when pressed. At some point, I will figure out a kind of torture test like dropping it with an unused camera inside on to a concrete floor. But visually and to the touch, the case feels strong. The latches are positive and there is a hasp for a lock. The case may also be fitted with a strap which is a definite advantage over any of my Pelican cases. There is also a grip handle.<br /><br /> The inside of the Big Black Box is not particularly commodious, measuring about 10 x 7 x 3 inside.<br /><br /> The interior is fitted with a foam insert that has been pre-cut into small cubes. You just pluck out the cubes to create a space shaped to fit your components. This means putting some effort into designing your inside to get maximum utility from the space. There is a foam layer on the bottom of the case and inside the lid. Your equipment inside is going to be well protected from shock.<br /><br /> This is an all-climate case with an operating range of -40f through +176f. The case is described as “water-proof”, though I am not sure just what the limits of that claim are. I do know t7hat heavy rain and winter slush will probably not penetrate. There is also an air pressure compensation valve, though I have never knowingly used this feature on a case.<br /><br /> Overall, Xsories has created a very worthy and less expensive competitor to Pelican and other “premium” brands, though you might want to consider the next step up in their line, the “Huge Black Box” which offers more interior space. It all depends on your needs. The “Big Black Box” weighs less than 2 pounds, the “Huge Black Box” weighs slightly over 4 pounds, which is also a considceration.<br /><br /> I like this case. So far I think it compares very well to the more expensive Pelican.<br /><br />Jerry",transport lot electron equip work often cross countri courtesi careless baggag handler driver watch preciou equip thrown ground baggag hold toss trunk simpli drop pool philadelphia slush harm came equip though say heart stop beat incid come appreci hard case br br xsori new entri market domin pelican pelican premium brand pay statur get excel case br br xsori offer three case worthi competitor pelican lower price equival size br br xsori big black box 2 0 shockproof waterproof storag case feel sturdi pelican case made ultra high impact ab plastic flex much press point figur kind tortur test like drop unus camera insid concret floor visual touch case feel strong latch posit hasp lock case may also fit strap definit advantag pelican case also grip handl br br insid big black box particularli commodi measur 10 x 7 x 3 insid br br interior fit foam insert pre cut small cube pluck cube creat space shape fit compon mean put effort design insid get maximum util space foam layer bottom case insid lid equip insid go well protect shock br br climat case oper rang 40f 176f case describ water proof though sure limit claim know t7hat heavi rain winter slush probabl penetr also air pressur compens valv though never knowingli use featur case br br overal xsori creat worthi less expens competitor pelican premium brand though might want consid next step line huge black box offer interior space depend need big black box weigh less 2 pound huge black box weigh slightli 4 pound also considcer br br like case far think compar well expens pelican br br jerri,N,481,real,0
16735,"I wanted a portable speaker for my iPad/iPhone that I could recharge via USB, not have to use batteries. Much better sound quality than I expected.  I'm glad I found this one before buying a &#34;high end&#34; version at Sams, Best Buy, etc. for $100-$300. I imagine they have better sound, but I don't need that.  Used it for 6 months and I couldn't be more happy with the purchase.<br /><br />Pro: Good sound, long batter life, Great Price<br />Con: USB charging cord is short",want portabl speaker ipad iphon could recharg via usb use batteri much better sound qualiti expect glad found one buy 34 high end 34 version sam best buy etc 100 300 imagin better sound need use 6 month happi purchas br br pro good sound long batter life great price br con usb charg cord short,Y,85,real,0
14951,Perfect fit. Look great too. Used these for my first cycling race and since it was in the low 50's I decided to go with the knicker rather than my shorts.,perfect fit look great use first cycl race sinc low 50 decid go knicker rather short,Y,31,real,0
13661,Just the right size for a standard passenger car.  Flip back feature is great.<br /><br />Would give four stars but the bottle holders are pretty much useless.  WAY TOO SMALL for anything other than a standard 12oz water.  I little wider bottle holders and this would be 5 stars...,right size standard passeng car flip back featur great br br would give four star bottl holder pretti much useless way small anyth standard 12oz water littl wider bottl holder would 5 star,Y,49,real,0
11919,"I bought this book after a recommendation from Bill Gates who was told to read it by Warren Buffet. I would write more of a review, but with endorsements from those two I don't feel qualified to offer much more. Read this book if you are thinking of starting a business, or are responsible for the growth of your business.",bought book recommend bill gate told read warren buffet would write review endors two feel qualifi offer much read book think start busi respons growth busi,Y,60,real,0
20451,I have read this author for a number of years and find all her books very entertaining.  I'm always excited to find a new book from her.,read author number year find book entertain alway excit find new book,N,27,real,0
15945,"I purchased four of these chairs for the bar I built in my basement. The chairs were easy to assemble even though the instructions are very poor. The chairs are also clearly labeled ""for residential use"" and probably weigh less than 10 pounds each when assembled. So you know they aren't heavy duty. I suspect the bottom foot rest bars would just break in half if you would ever stand on them, or use them to hoist yourself up in the chair. These are not heavy duty chairs you would find in a bar open to the public. But they look fantastic and are quite comfortable. I really love the way they look in my bar.",purchas four chair bar built basement chair easi assembl even though instruct poor chair also clearli label residenti use probabl weigh less 10 pound assembl know heavi duti suspect bottom foot rest bar would break half would ever stand use hoist chair heavi duti chair would find bar open public look fantast quit comfort realli love way look bar,Y,116,real,0
18433,"I'm not gonna lie, this thing is completely useless unless you're playing with an NES emulator or other ancient video games.  But it's just darn cool and I couldn't resist buying it especially for the price.",gonna lie thing complet useless unless play ne emul ancient video game darn cool resist buy especi price,Y,36,real,0
17351,"Great condition, no problems, beautiful pictures used with a nikon d90. Good quality construction so far. Wish the price was less.",great condit problem beauti pictur use nikon d90 good qualiti construct far wish price less,Y,21,real,0
12678,"Remember to wear safety glasses!  These safety glasses fit great and are comfortable to wear all day!  These safety glasses offer protection in all kinds of environments.  Safety glasses can be replaced, your eyes cannot.",rememb wear safeti glass safeti glass fit great comfort wear day safeti glass offer protect kind environ safeti glass replac eye cannot,Y,35,real,0
12838,My husband has the worst allergies.  Allergic to EVERYTHING.  Most prescription medicines just knock him out.  This does not make him drowsy at all.  It works right away and with regular use it is a great preventative.  LOVE this stuff.  Recommended for anyone with allergies.,husband worst allergi allerg everyth prescript medicin knock make drowsi work right away regular use great prevent love stuff recommend anyon allergi,Y,45,real,0
18181,"My wife has been wanting one of these for quite awhile, but could not find anything locally. I purchased it online and made it a happy for Easter. She couldn't be more pleased and looks forward to wearing it next rabbit hunting season.",wife want one quit awhil could find anyth local purchas onlin made happi easter pleas look forward wear next rabbit hunt season,Y,43,real,0
11012,"After reading dozens of reviews about each of the electric shavers under $100 (and some over) I decided to give this one a chance. Now, after two weeks of use, I'm ready to report in.<br /><br />As someone with sensitive skin, I was excited to see how this would work. The head has a switch on the side which locks the blade or allows it move as you shaving.<br /><br />Pros<br /><br />Locked or unlocked mode is great for sensitive skin<br />Easy cleaning!<br />Battery life seems pretty good so far. I'll update if that changes over time<br />No issues of redness or difficulty adjusting at least for me.<br /><br />Cons<br /><br />The noise! I know people mentioned that it was loud, but this high pitched buzz is difficult to muffle in the morning<br /><br />For anyone looking to upgrade their electric razor, as I was, this was a great choice.<br /><br />Update 1/10/13: Battery life still seems to be holding up (couple of hours with each charge) and the razor is still cutting the same. I'm sure I will have to replace the blades soon, but for now they are still getting the job done. But that buzzing is still loud...",read dozen review electr shaver 100 decid give one chanc two week use readi report br br someon sensit skin excit see would work head switch side lock blade allow move shave br br pro br br lock unlock mode great sensit skin br easi clean br batteri life seem pretti good far updat chang time br issu red difficulti adjust least br br con br br nois know peopl mention loud high pitch buzz difficult muffl morn br br anyon look upgrad electr razor great choic br br updat 1 10 13 batteri life still seem hold coupl hour charg razor still cut sure replac blade soon still get job done buzz still loud,Y,201,real,0
12076,Applicators for this make it super easy to put on your screens without getting bubbles under them. My friend had this on theirs and I didn't realize it till they told me. Eliminates the worst part of issues with screen protectors.,applic make super easi put screen without get bubbl friend realiz till told elimin worst part issu screen protector,Y,41,real,0
15882,"This is a nice consistency - not too soft, not too hard. Able to put it on smoothly and accurately. Great value.",nice consist soft hard abl put smoothli accur great valu,Y,22,real,0
17673,"I got this dollhouse for 4 years old daughter birthday in tomorrow, also need consider my another little one(almost 2 ).<br /><br />============<br />For parent side:<br />+ Safty. Mostly all parts and accessories made by wood, and no sharp angle and tiny part so safy for my little to bite.<br />+ Structure. It is BIG... Stabilize....  I need hiding for surprise for my girl after assembling. I was going to move it to another room, wow... Heavy... But no broken.... : )<br />+ Mertial. Like I said it mostly is made by wood, that means more green.<br />+ Package. Double layers box hold the dollhouse.<br />+ Assemble. The manual is clear, all of parts is mark by number.<br /><br />- Realy Dust. Before you open Box, hold the vuccum on you another hand. Do not forgot clean any accessories before your kid play it.<br /><br />============<br />For girls side:<br />Need ask my daughters later...",got dollhous 4 year old daughter birthday tomorrow also need consid anoth littl one almost 2 br br br parent side br safti mostli part accessori made wood sharp angl tini part safi littl bite br structur big stabil need hide surpris girl assembl go move anoth room wow heavi broken br mertial like said mostli made wood mean green br packag doubl layer box hold dollhous br assembl manual clear part mark number br br reali dust open box hold vuccum anoth hand forgot clean accessori kid play br br br girl side br need ask daughter later,Y,154,real,0
20468,Poor Quality. One of the arms was not attached when the product arrived. I reattached it but it came off again and one lens fell out after the 5th time I wore them.  NOT recommended.,poor qualiti one arm attach product arriv reattach came one len fell 5th time wore recommend,Y,35,real,0
14378,"This magazine pouch fits my double stack 10 round magazine perfect, it is well made and the best feature about it is the clip on the rear for your belt. Unlike others with belt loops or snaps, you just clip it on go. thanks Barsony for a great product. Yes I  recommend this to others.",magazin pouch fit doubl stack 10 round magazin perfect well made best featur clip rear belt unlik other belt loop snap clip go thank barsoni great product ye recommend other,Y,55,real,0
11587,"Our previous grill cover cracked badly after a few years, so I was eager to try this new one.  It fits my grill perfectly.  Unfortunately I am unable to use the hook loops with the way my grill is designed, but I haven't had any issues so far with it becoming loose.<br /><br />The quality of the material is high, and is advertised as being crack-free.  The black color should do well to hide stains.  I expect this cover to last many years.",previou grill cover crack badli year eager tri new one fit grill perfectli unfortun unabl use hook loop way grill design issu far becom loos br br qualiti materi high advertis crack free black color well hide stain expect cover last mani year,N,83,real,0
1938,I own many watches and this one does not disappoint. The picture does not truly capture the beauty of this time piece. The weight is good and looks good on the wrist. The only downside is that it is nearly impossible to read the date.,mani watch one disappoint pictur truli captur beauti time piec weight good look good wrist downsid nearli imposs read date,N,45,fake,1
17376,Like the way it looks. Hard to figure out how to use the functions. I suppose if you are use to this type of watch you would have no problems understanding the mechanisms. The stem is really sensitive in that it snaps back into its resting place to easily when trying to set time and date.,like way look hard figur use function suppos use type watch would problem understand mechan stem realli sensit snap back rest place easili tri set time date,Y,56,real,0
10018,"I have been using this whenever I'm on a travel or when I need to have an overnight with friends. I'm happy to have it because I can simply organize my personal things like toothbrush, powder, sanitizer, paste, and ect inside. My friends asked me about this and planning their planning to buy for them.",use whenev travel need overnight friend happi simpli organ person thing like toothbrush powder sanit past ect insid friend ask plan plan buy,N,55,fake,1
15189,"These have great range, intercom, speakerphone, clear sound, good price. The only problem I've had is that sometimes they'll say &#34;Connecting...&#34; and I have to take out the battery and put them back in. But that may be because of constant power outages, not sure...",great rang intercom speakerphon clear sound good price problem sometim say 34 connect 34 take batteri put back may constant power outag sure,Y,45,real,0
15980,"It's much smaller than I imagined it would be.... I figured it would take after the E Tool issued to Soldiers in the US Army, since it takes after that design. It is at least 1/3 to 1/2 smaller than an E Tool. If used to dig a hasty firing position or foxhole, better plan ahead and bring along a case of Red Bull, because you are going to be digging there quite a long while. Otherwise, it's light weight, easily packable in a backpack or in a vehicle for emergency use. It can be used as a machete for cutting through light to moderate brush, the attached pick can be used as a make-shift weapon to impale skulls of Zombies, or for powder blue UN Helmets if the need should arise. (Id recommend buying the United Cutlery M48 Tactical/Survival Shovel) Hope this helps.",much smaller imagin would figur would take e tool issu soldier us armi sinc take design least 1 3 1 2 smaller e tool use dig hasti fire posit foxhol better plan ahead bring along case red bull go dig quit long otherwis light weight easili packabl backpack vehicl emerg use use machet cut light moder brush attach pick use make shift weapon impal skull zombi powder blue un helmet need aris id recommend buy unit cutleri m48 tactic surviv shovel hope help,Y,144,real,0
14536,"Having read about the difficulties some had installing this modem I approached installation with trepidation. Setup with Comcast in New Jersey was seamless. I connected the modem directly to my laptop (Ethernet) after attaching the Comcast cable and waited for the setup screen to appear in the Internet Explorer. I entered my account number and phone number, and waited for several minutes while the setup proceeded. When it had completed, I reattached the modem to my router, rebooted the router, and my Comcast telephone service and internet service were working normally except that my internet speed more than doubled. No phone calls and no problems!<br /><br />Update: I returned the old modem to Comcast and shortly thereafter got a call from Comcast advising me to call tech support, which I did. Apparently the web setup is not perfect and after several minutes on the phone they corrected the setup errors and now my internet speed is several times better than previously. It may be advantageous to call Comcast to do the setup rather than attempting the web based service.<br /><br />Update 2: I had more difficulty getting the eight dollars a month taken off of my Comcast bill than the setup of the modem. Comcast has obvious training problems with its employees: one actually told me that it was not possible for me to use my own telephony modem even while I was speaking with them using that very same device! This individual was in the process of transferring me to Comcast telephone support when I hung up in frustration. In addition, the identifying information of the new modem was supposedly not showing on the rep's screen, further increasing my frustration. So, I decided to wait 24 hours and give the Comcast systems time to process my information and then made another call,which lasted all of 2 minutes, and the new rep had my account straightened out.",read difficulti instal modem approach instal trepid setup comcast new jersey seamless connect modem directli laptop ethernet attach comcast cabl wait setup screen appear internet explor enter account number phone number wait sever minut setup proceed complet reattach modem router reboot router comcast telephon servic internet servic work normal except internet speed doubl phone call problem br br updat return old modem comcast shortli thereaft got call comcast advis call tech support appar web setup perfect sever minut phone correct setup error internet speed sever time better previous may advantag call comcast setup rather attempt web base servic br br updat 2 difficulti get eight dollar month taken comcast bill setup modem comcast obviou train problem employe one actual told possibl use telephoni modem even speak use devic individu process transfer comcast telephon support hung frustrat addit identifi inform new modem supposedli show rep screen increas frustrat decid wait 24 hour give comcast system time process inform made anoth call last 2 minut new rep account straighten,Y,317,real,0
14385,12 grams clink a lot and if you load up the second loops the rig is very noisy bouncy just all over the place. Still usable just half to be carful how and how much you load on it. Kinda sad with this buy.,12 gram clink lot load second loop rig noisi bounci place still usabl half car much load kinda sad buy,Y,44,real,0
4973,I had purchased another DVD player on amazon but it died and I had to return it. http://www.amazon.com/gp/product/B003ANVQWU?tag=a9000-20  After doing some research I came across this one! Features include the usual gamut plus a very nice speed-control which I've never seen on a DVD player (but then I'm not an aficionado so what do I know ha ha). Simply pressing that particular button on the remote allows one to speed up or slow down playback with FULL sound! Really cool. I'm going to like this button for chick flicks! (Shhh ... you didn't hear me say that!) LoL  It's also half the size of the now-deceased DVD player so I recovered some shelf space as well. Sweet.  I'll update this if there are any untoward events but my experience with Sony gear (going back to before the Walkman) has always been excellent. Hopefully this is an aspect of Akio's company that lives on.  I recommend you pick up one of these: http://www.amazon.com/gp/product/B00THLNVY0?tag=a9000-20  I hope this review was helpful. Ciao.,purchas anoth dvd player amazon die return http www amazon com gp product b003anvqwu tag a9000 20 research came across one featur includ usual gamut plu nice speed control never seen dvd player aficionado know ha ha simpli press particular button remot allow one speed slow playback full sound realli cool go like button chick flick shhh hear say lol also half size deceas dvd player recov shelf space well sweet updat untoward event experi soni gear go back walkman alway excel hope aspect akio compani live recommend pick one http www amazon com gp product b00thlnvy0 tag a9000 20 hope review help ciao,N,169,fake,1
6368,great wireless sports bluetoothheadphone! Music and phone<br />conversation very clear.Never lost signals in a reasonable range<br />as well as no dead spots. Easy to carry especially around your neck,great wireless sport bluetoothheadphon music phone br convers clear never lost signal reason rang br well dead spot easi carri especi around neck,Y,29,fake,1
19318,"I received my dining set about a month ago, but just got it put together & set up. I am extremely happy with the set so far. The instructions were clear & easy to follow, assembly was very simple & went smoothly, I had not only all the hardware I needed, but also a few extra pieces when I was finished. Love the color, although it was about a shade lighter than I expected, probably due to differences in monitor color. The set feels very sturdy & looks gorgeous in our dining room. The only negative is that I was given a 3 day window for delivery & only got about 20 minutes notice before delivery, so was not able to be there. Fortunately my neighbor was home & able to sign for it. The driver was nice enough to place the pallet on my concrete patio, so that was helpful. Set was very well packaged, boxes were well packed & the whole thing was palleted. It is VERY heavy & awkward, so I would recommend paying a bit more & having the delivery person bring it in the house for you.",receiv dine set month ago got put togeth set extrem happi set far instruct clear easi follow assembl simpl went smoothli hardwar need also extra piec finish love color although shade lighter expect probabl due differ monitor color set feel sturdi look gorgeou dine room neg given 3 day window deliveri got 20 minut notic deliveri abl fortun neighbor home abl sign driver nice enough place pallet concret patio help set well packag box well pack whole thing pallet heavi awkward would recommend pay bit deliveri person bring hous,Y,192,real,0
17388,I love all the Nioxin products I have brought and continue to use them but NOT this one!!!  Would not hold at all!!!  About like using water.  Did not like the regular hold at all.,love nioxin product brought continu use one would hold like use water like regular hold,Y,35,real,0
12124,"These are great starter books for your babes! The edges are a little sharper than preferred, but it's plastic. I have my babies hold these books while I read to them (otherwise they try to take the one I am reading from me).",great starter book babe edg littl sharper prefer plastic babi hold book read otherwis tri take one read,Y,43,real,0
15323,"I like this for my daugher's fine, curly hair.  However, it does seem a bit heavy at times.  Next time, we'll try a different product, but I might just come back to this one.",like daugher fine curli hair howev seem bit heavi time next time tri differ product might come back one,Y,34,real,0
17966,fix my problem right away. had a great experience dealing with this vendor.  highly recommended to all amazon customers.  thanks again.,fix problem right away great experi deal vendor highli recommend amazon custom thank,Y,21,real,0
18838,"I had originally bought this as a collectors item, but decided to try it after I had it a while, once I opened it, the rechargeable battery built in wouldn't take a charge.  It was too long after I purchased it to return for a different one.",origin bought collector item decid tri open recharg batteri built take charg long purchas return differ one,Y,47,real,0
2426,The grill looks great and is easy to assemble. The instructions for use are easy to understand. Unfortunately the grill doesn't get hot enough to sear the meat even when preheated for quite some time.,grill look great easi assembl instruct use easi understand unfortun grill get hot enough sear meat even preheat quit time,N,35,fake,1
17911,"I use these to clean my screen printing screens. They do a great job, dry quickly and washout nicely. Will order more in the future!",use clean screen print screen great job dri quickli washout nice order futur,Y,25,real,0
13494,"I got this book at my local library.<br /><br />There were only a couple of things keeping this from being a absolutely perfect book. The first would have been more information about his relationship with his two children. And the second would have been more information about the relationship with his wife, Nell.<br /><br />Otherwise, this is almost like being a friend of Wooden's during most of his life. It had quite a bit on information about his early life, his time at Purdue and the period at ISU, etc. I live on the south side of Indianapolis and worked for about a year as a pharmacist at the hospital in Martinsville. One of my best friends from Westfield High School was a big fan of his growing up - had his success pyramid on his bedroom wall, etc.<br /><br />Since I played football, track and baseball, I was mainly interested in his teams always wining the NCAA men's Basketball championship, seemingly every year. I lived barely a hour from Purdue while growing up. Once married I live barely an hour from where he grew up. When I attended my one year at ISU I was unaware that he had coached there for 3 years. And I graduated from Butler University and I knew Tony Hinkle quite well. I grew up with Bobby Plump and Hoosier Hysteria.<br /><br />But I never knew of his glory days playing at Purdue nor of his barnstorming days in the early pro leagues.<br /><br />This book is rich in detail and I highly recommend this book to nearly everyone. You don't have to be a sports fan to enjoy this book. Coach Wooden is quite simply an icon in Indiana as well as the sports world. They put up a ugly (to me anyway) statue in downtown Indianapolis a few years ago in his honor. It depicts him crouched down in a time-out huddle with only the legs of his players as he is giving them directions.<br /><br />I would rate this book a very high 9.25 to 9.75 out of ten!!!",got book local librari br br coupl thing keep absolut perfect book first would inform relationship two children second would inform relationship wife nell br br otherwis almost like friend wooden life quit bit inform earli life time purdu period isu etc live south side indianapoli work year pharmacist hospit martinsvil one best friend westfield high school big fan grow success pyramid bedroom wall etc br br sinc play footbal track basebal mainli interest team alway wine ncaa men basketbal championship seemingli everi year live bare hour purdu grow marri live bare hour grew attend one year isu unawar coach 3 year graduat butler univers knew toni hinkl quit well grew bobbi plump hoosier hysteria br br never knew glori day play purdu barnstorm day earli pro leagu br br book rich detail highli recommend book nearli everyon sport fan enjoy book coach wooden quit simpli icon indiana well sport world put ugli anyway statu downtown indianapoli year ago honor depict crouch time huddl leg player give direct br br would rate book high 9 25 9 75 ten,N,348,real,0
15173,"So nice to find these simple light weight basic butter dishes. Though they do not stand up to much handling, at this price it is easy to keep an extra on hand to replace a cracked top or bottom until I can reorder. Very easy to open and close (unlike glass or rubber ones).  Thanks for keeping these in stock.",nice find simpl light weight basic butter dish though stand much handl price easi keep extra hand replac crack top bottom reorder easi open close unlik glass rubber one thank keep stock,Y,60,real,0
15209,"Poor quality product. The pin removal tool snapped apart during the first use. Also, my fingers turned blue from the plastic. Two of the screw drivers broke on their first use too. I would not recommend this product.",poor qualiti product pin remov tool snap apart first use also finger turn blue plastic two screw driver broke first use would recommend product,Y,38,real,0
16533,Heinz Home Style is our favorite and has been difficult to find lately in supermarkets in this area.,heinz home style favorit difficult find late supermarket area,Y,18,real,0
20522,"I was given a Culinary Arts Institute Cookbook when I married in 1966. Mom knew I was ignorant about kitchens and food. The encyclopedia taught me to set a casual table and a 7 course layout. It taught me what I could substitute for some ingredients and where they came from. I learned how to skin a whole chicken and cut it up for frying and where various cuts of meat come from on the animal. My hardback copy is now held together with packing tape. :-) I learned all I know about cooking and presentation from this book.<br /><br />I'm looking for a modern, hardback copy do I'll have ""my"" cookbook when by old one finally falls apart from use.",given culinari art institut cookbook marri 1966 mom knew ignor kitchen food encyclopedia taught set casual tabl 7 cours layout taught could substitut ingredi came learn skin whole chicken cut fri variou cut meat come anim hardback copi held togeth pack tape learn know cook present book br br look modern hardback copi cookbook old one final fall apart use,N,121,real,0
3694,Bad quality. Only 1 of the 4 was working when first time I took them out of the box. Spent $10.88 for only 1 flashlight! I want to get my money back but cant' bother the time and effort to return them. You get what you paid for...,bad qualiti 1 4 work first time took box spent 10 88 1 flashlight want get money back cant bother time effort return get paid,N,48,fake,1
16025,Super easy to use. My tracking force was off by more than a gram! You need this. I can't imagine wanting to pay more for a digital scale as this thing is so accurate. Get this unless you think your ears hear in hundredths of a gram.,super easi use track forc gram need imagin want pay digit scale thing accur get unless think ear hear hundredth gram,Y,47,real,0
16203,"I have bought 3 other light 12V compressors over the years, Campbell Hausfeld, and a Slime brand, the 1st one I forget, they were all very light duty and did not last.  I am sure the three cost more than this one, and I seriously doubt I will need another.  This one looks great.  It is no nonsense - good construction, good hose and fitting, I like the battery clips and inline fuse better than a lighter plug, I can grab a spare battery from the garage, or air up my mower's tires with the clips.  It is hard to tell from photos how well it is made, you will be pleased.",bought 3 light 12v compressor year campbel hausfeld slime brand 1st one forget light duti last sure three cost one serious doubt need anoth one look great nonsens good construct good hose fit like batteri clip inlin fuse better lighter plug grab spare batteri garag air mower tire clip hard tell photo well made pleas,Y,112,real,0
19880,"I received these for my Samsung Galaxy 710 from Sprint and I LOVE them! They are a perfect fit.  Very easy to put on as long as you follow the instructions and make sure your phone is clean of dirt and debris.<br /><br />A little trick to help with dust getting on it is to spritz the screen protector with water, it still goes on perfectly and you don't get any dust under it.<br /><br />Will be buying more!",receiv samsung galaxi 710 sprint love perfect fit easi put long follow instruct make sure phone clean dirt debri br br littl trick help dust get spritz screen protector water still goe perfectli get dust br br buy,Y,79,real,0
19173,"this package of tee shirts is great better fit and price than wal-mart only problem might be the colors but the ones they send are sf=oft colors so really no complain there, would recommend them to everyone",packag tee shirt great better fit price wal mart problem might color one send sf oft color realli complain would recommend everyon,N,37,real,0
19686,"I bought this pack of 5 stylus pens for not only myself, but for others and I have to say they work great! Where I work we use touch screen displays and I can use it on those. Plus, I have an iPhone 5C and a tablet that these stylus' work on as well. Great little pens for everyday use! I'd recommend these to anyone.",bought pack 5 stylu pen other say work great work use touch screen display use plu iphon 5c tablet stylu work well great littl pen everyday use recommend anyon,N,65,real,0
684,"Everything is above expectation. A bit smaller than I thought it would be. Has some glitches. Surprisingly even with a quad-core it lags a bit. Has no support in xfa for mods or to root. Recommended for people who are happy with simpler phones. It looks like There is no auto bright and screen is brilliant , wish it had amoled.",everyth expect bit smaller thought would glitch surprisingli even quad core lag bit support xfa mod root recommend peopl happi simpler phone look like auto bright screen brilliant wish amol,N,61,fake,1
