DOC_ID,REVIEW_TEXT,preprocessed_text,VERIFIED_PURCHASE,review_word_count,LABEL,label_num
5849,"Lilly Pulitzer tumbler with straw is just awesome.i am always need some water. when I go anywhere,i feel so many problem because I can’t use bottle that’s why my bottle water fallen down.all of my my laughted to see that.i don’t like when someone laughed with me.then I shared everything with my mom.my mom told me about Lilly pulitzer tumbler with straw. when I see ,I really feel good that its looks so stylish and nice .i ordered this one.now I use it anywhere.when all of my friend see this ,they also liked it and ordered this one too.<br />thanks Lilly Pulitzer tumbler for make me special ...",lilli pulitz tumbler straw awesom alway need water go anywher feel mani problem use bottl bottl water fallen laught see like someon laugh share everyth mom mom told lilli pulitz tumbler straw see realli feel good look stylish nice order one use anywher friend see also like order one br thank lilli pulitz tumbler make special,N,108,fake,1
5850,These containers are awesome . I have has them for over 23 years now and still great .The are well made and work out great for me I love the color and the different sizes they come in . The top seals closed great and the food inside stays nice and fresh . These would make a great gift . I recommend this item.The product was package well.<br /><br />* This item was purchased *,contain awesom 23 year still great well made work great love color differ size come top seal close great food insid stay nice fresh would make great gift recommend item product packag well br br item purchas,Y,75,fake,1
5851,This is the best of all the flavored waters. It has hints of sweetness...but there is no sugar. Love it!,best flavor water hint sweet sugar love,N,20,fake,1
5852,"Soft, light, polarized and have a nice look to them. Worth every penny. I give these my hearty reccomendation. They are a really nice pair of sunglasses for sporting events, driving, or work.",soft light polar nice look worth everi penni give hearti reccomend realli nice pair sunglass sport event drive work,Y,33,fake,1
5853,"I have taken it on  pre-dawn runs in the dark country lanes, around the local park, for close-up detail work and for bedtime reading. I like to let my eyes adjust and use as little light in addition to the available ambient light and I particularly like the dimmer feature. My wife appreciates the fact that the lowest lumens setting provides plenty of light for my night-time reading, thereby minimizing the disruption to her sleep. The strap is comfortable and of good quality, easy to adjust. I like the way it switches between white and red light.",taken pre dawn run dark countri lane around local park close detail work bedtim read like let eye adjust use littl light addit avail ambient light particularli like dimmer featur wife appreci fact lowest lumen set provid plenti light night time read therebi minim disrupt sleep strap comfort good qualiti easi adjust like way switch white red light,N,97,fake,1
5854,"Great sound. This is comparable to my Big Blue Live from Brookstone. What I like better about this product is that the speaker itself has controls to change songs, pause, and control volume. This way, you can keep the speaker near the pool/lake/etc and keep your iPod or phone away from water and control music on the speaker",great sound compar big blue live brookston like better product speaker control chang song paus control volum way keep speaker near pool lake etc keep ipod phone away water control music speaker,Y,58,fake,1
5855,This is the best book that I found related to dogs and the supernatural. It gives amazing insight into the unknown world of the paranormal.,best book found relat dog supernatur give amaz insight unknown world paranorm,N,25,fake,1
5856,I bought this seed along with about 20 other seeds from Outsidepride.  I started the seed in my greenhouse and within 7 - 12 days had sprouts all over! After a few months is started getting blooms.,bought seed along 20 seed outsideprid start seed greenhous within 7 12 day sprout month start get bloom,Y,37,fake,1
5857,"For those of you who know, the Peak by devicewear is a ""Wedge"" style case. It is name this way because you can use the wedge shape that it makes to put it in either a horizontal, landscape or any other way you want it. I like this style of case because you get the most sturdy stand and don't have to worry about the case. I also like this style because I like to type small notes and the typing mode makes that really easy. I also like the way the ipad looks like it's framed in by the case. The stitching really is done well and makes the case stand out. I recommend this case highly to everyone I talk to and think it is a really great case.",know peak devicewear wedg style case name way use wedg shape make put either horizont landscap way want like style case get sturdi stand worri case also like style like type small note type mode make realli easi also like way ipad look like frame case stitch realli done well make case stand recommend case highli everyon talk think realli great case,Y,131,fake,1
5858,Best device stand. It was really amazing to see my cousin relaxing as if she was on a beach and then sit up to navigate her tablet from this very stand. I had inquire about it because it is very convenient than to hold it in your hands all the time.,best devic stand realli amaz see cousin relax beach sit navig tablet stand inquir conveni hold hand time,Y,51,fake,1
5859,"A wonderfully written story with a deep emotions  attached. I must lift my hat to the author for transferring Rennie's journey so beautifully into this story. A captivating and relatable story for many readers, this one is filled with difficulties we will face and the strength of Rennie Curran to overcome it all. Certainly an inspiration.",wonder written stori deep emot attach must lift hat author transfer renni journey beauti stori captiv relat stori mani reader one fill difficulti face strength renni curran overcom certainli inspir,N,56,fake,1
5860,I love this camera. I love the functions. there are so many options and it's pretty easy to figure out the basics. The pictures turn out fabulously and I plan to take a course to learn tips and tricks to take even better photos.,love camera love function mani option pretti easi figur basic pictur turn fabul plan take cours learn tip trick take even better photo,N,44,fake,1
5861,This is a great wireless card for any desktop computer. Well built card with good driver support. Recommend!,great wireless card desktop comput well built card good driver support recommend,N,18,fake,1
5862,"Look at this set of flashcards. They will take you through all the testing material you need for the Fundamental Payroll Certification. These cards get down to the practical details. No need to worry about getting information that is obsolete or useless. It includes study material on core payroll concepts, calculation of the paycheck, payroll process and supporting systems and administration, and other testing objectives for the exam.",look set flashcard take test materi need fundament payrol certif card get practic detail need worri get inform obsolet useless includ studi materi core payrol concept calcul paycheck payrol process support system administr test object exam,N,68,fake,1
5863,"Inside is a great deal of red Saffron threads. Light to average pungency, this is superb for day-to-day usage and a little additional will resemble a greater grade Saffron. Amazing deal.",insid great deal red saffron thread light averag pungenc superb day day usag littl addit resembl greater grade saffron amaz deal,N,31,fake,1
5864,"I got it for $16 along with other items so i was able to avail of the free shipping from Amazon. package arrived in time, plugged this pest repeller on one of my kitchen sockets and bid cockroaches goodbye. i hate cockroaches, they seem to have created a hangout in the kitchen and basement so cleaning up every morning just to sanitize my area was tiring. so far, it's been 5 days and i haven't seen a single cockroach cross my kitchen counter yet.<br />im happy with this product.",got 16 along item abl avail free ship amazon packag arriv time plug pest repel one kitchen socket bid cockroach goodby hate cockroach seem creat hangout kitchen basement clean everi morn sanit area tire far 5 day seen singl cockroach cross kitchen counter yet br im happi product,N,89,fake,1
5865,"A book spawned with deep intellect and even deeper philosophical meaning comes Yuehai Xiao's Crossing the Seas: A Diary of My Thoughts is a book of sheer empowerment to humankind. This book is written in diary format, which for one I love. It made it so easy to read and to absorb. I feel absorbance is the purpose. When we absorb things we become forced to think about them. Thought is a power motivator in life. People in this world are no longer free thinkers. We watch exactly what is put in front of us, and we accept it as gospel.<br /><br />When you read this book you know acceptance is not option. Xiao's has obviously taken much time and put much thought into this book. We as people have to learn to upgrade our thought process. I for one am an academic. I can test with the best and score high. I have excellent memorization skills. But it goes no further than that. Yes I am memorizing but I have never learned to absorb it. I am 37 years old. And it's truly sad. When it comes to my life I am testing at a D level at best.<br /><br />If we continue on this path of learning and not absorbing we are a doomed species. I think this book it gets to the heart of it all. So our youth can grow, learn and absorb. It has always been about how much you can learn and how fast. It needs to be about what you learn and what you can absorb, and use to help humanity. I believe that this book is trying to help us a people open our minds wider so we can absorb more. It's definitely a book that will leave you with a lot to think about in the end.",book spawn deep intellect even deeper philosoph mean come yuehai xiao cross sea diari thought book sheer empower humankind book written diari format one love made easi read absorb feel absorb purpos absorb thing becom forc think thought power motiv life peopl world longer free thinker watch exactli put front us accept gospel br br read book know accept option xiao obvious taken much time put much thought book peopl learn upgrad thought process one academ test best score high excel memor skill goe ye memor never learn absorb 37 year old truli sad come life test level best br br continu path learn absorb doom speci think book get heart youth grow learn absorb alway much learn fast need learn absorb use help human believ book tri help us peopl open mind wider absorb definit book leav lot think end,N,306,fake,1
5866,Just got my 3rd bottle and thought it was only fair to share my review. This is one of the best blends I could recommend. I have told everyone about it. Thanks,got 3rd bottl thought fair share review one best blend could recommend told everyon thank,N,32,fake,1
5867,"As a non-sufferer of digestive issues I was surprised at what an enjoyable, amusing read this was. Jen is able to take all the available information and science on IBS and other related digestive disorders and present it in a well told personal story of triumph.<br /><br />Well written, funny and easy to understand. This book will help you & others you love get inspired and stop the pain.",non suffer digest issu surpris enjoy amus read jen abl take avail inform scienc ib relat digest disord present well told person stori triumph br br well written funni easi understand book help other love get inspir stop pain,N,69,fake,1
5868,Lovely dress. It fits me perfectly! I love the material that they used for it as well. Very soft too. I'm glad that they have a variety of colors so I'm definitely going to buy at least one more.,love dress fit perfectli love materi use well soft glad varieti color definit go buy least one,Y,39,fake,1
5869,"This is some of the best &#34;magic&#34; transparent tape, which you can write on and has a &#34;gloss-like&#34; finish. There are many pretenders out there and copies of this original, and we have tried some of them from time to time. But, we always return to this &#34;the standard of magic transparent tape&#34; because it is thick enough, strong enough, but tears fairly easily and can be written on. We found by purchasing this in bulk, we can purchase it for a price comparable to the cheaper knock-offs and get the real thing, and good quality",best 34 magic 34 transpar tape write 34 gloss like 34 finish mani pretend copi origin tri time time alway return 34 standard magic transpar tape 34 thick enough strong enough tear fairli easili written found purchas bulk purchas price compar cheaper knock off get real thing good qualiti,N,96,fake,1
5870,"I had to go gluten free and in turn, it's easier for my family to adopt the same eating (within reason). I was worried that this would get a no go from them as they tend to be picky eaters but they didn't even notice anything was different.",go gluten free turn easier famili adopt eat within reason worri would get go tend picki eater even notic anyth differ,N,48,fake,1
5871,This was the perfect gift I could get for my little one. It teaches a ton of stuff hes better off learning now than later. Definitely showing improvements in all fields we got this for. A good hit!,perfect gift could get littl one teach ton stuff he better learn later definit show improv field got good hit,Y,38,fake,1
5872,I got these to cut & trim electronic part leads on a couple of IC circuit board projects.<br /><br />I've found that it works well with this:<br />http://www.amazon.vote/dp/B00FZPDG1K/<br /><br />They work really well and cut hundreds of leads effortlessly.<br /><br />The cutting edges are well machined and give you the control you need for working in tight spaces.,got cut trim electron part lead coupl ic circuit board project br br found work well br http www amazon vote dp b00fzpdg1k br br work realli well cut hundr lead effortlessli br br cut edg well machin give control need work tight space,N,58,fake,1
5873,"Excellent, this is really fantastic, I helped a lot especially those short shirts that are often and get up, the material quality is excellent is quite sturdy, the measurement is accurate, it is customizable, amazing how comfortable they can be, it's like if I had not put the clamps fastened with enough pressure without damaging the garment will order another to vary",excel realli fantast help lot especi short shirt often get materi qualiti excel quit sturdi measur accur customiz amaz comfort like put clamp fasten enough pressur without damag garment order anoth vari,Y,62,fake,1
5874,"This book is written for special kinds of patients. I don't know any other books; but this special book which suggest meals for renal diabetic patients. My husband is such a patient and until this book came alone, he was having all sorts of troubles to find most appropriate meals. The effect is pretty good and amazing. My husband is happy and so I am. But for the other household members there is an even better guide; it is called [[ASIN:B00CWYQA6K Kick the Sugar, Feel the Freedom]]. It is the best lifestyle changer in the market.",book written special kind patient know book special book suggest meal renal diabet patient husband patient book came alon sort troubl find appropri meal effect pretti good amaz husband happi household member even better guid call asin b00cwyqa6k kick sugar feel freedom best lifestyl changer market,N,96,fake,1
5875,Brilliant ordered another 2 after my daughter and daughter in law both wanted them so gave them as birthday prezzie's seen others at 3 times the ammount going to buy more for all of us,brilliant order anoth 2 daughter daughter law want gave birthday prezzi seen other 3 time ammount go buy us,N,35,fake,1
5876,"I bought other covers before but none have matched htis one! Heavy, waterproof and lasted through a pretty tough winter and looks great. Better yet my table is still clean and looks like i stored it indoors.",bought cover none match hti one heavi waterproof last pretti tough winter look great better yet tabl still clean look like store indoor,N,37,fake,1
5877,"I live in D.C., where mosquito time is very hard to survive. I have tried a lot of products over the years. I like the ease of these refills, a bit easier to work with then the coils, repels mosquitoes well.",live c mosquito time hard surviv tri lot product year like eas refil bit easier work coil repel mosquito well,Y,41,fake,1
5878,I like this thing. Pain to set up unless you watch some youtube videos. Be prepraed to spend a little time with it. Once its running its a saint.,like thing pain set unless watch youtub video prepra spend littl time run saint,N,29,fake,1
5879,"OKAY i really shouldnt be eating these because I am on a weight loss diet program to lose some weight, but they are so good. They are not full of fatty stuff and are actually healthy compared to other snacks so they will sneak byb :-)",okay realli shouldnt eat weight loss diet program lose weight good full fatti stuff actual healthi compar snack sneak byb,N,46,fake,1
5880,"This book, coupled with Shaun Snapps book: Superplant, are tremendous together! Our company's supply chain was faltering due to inconsistent management and strategy. By implementing what we've learned in this book, we are back on the road to redemption.<br /><br />The screenshots and explanations in the book are clear and really help you understand the concepts. Our company's supply chain is complicated and uses nonstandard workflow. Even so, this book nailed the points we needed to cover.<br /><br />Definitely read this book if you need help planning your supply chain using SAP APO.",book coupl shaun snapp book superpl tremend togeth compani suppli chain falter due inconsist manag strategi implement learn book back road redempt br br screenshot explan book clear realli help understand concept compani suppli chain complic use nonstandard workflow even book nail point need cover br br definit read book need help plan suppli chain use sap apo,N,93,fake,1
5881,It's so easy to use and definitely worth the price! I had an earlier version of this Brook stone opener that I used frequently for several years. It finally broke after much use and I was pleased to find that the new one works even better.,easi use definit worth price earlier version brook stone open use frequent sever year final broke much use pleas find new one work even better,Y,46,fake,1
5882,"This is a great quality metal Lemon/Lime press.  It is strong, opens and closes easily and is very easy to use.  I have tested it out on lemons and it works perfectly.",great qualiti metal lemon lime press strong open close easili easi use test lemon work perfectli,Y,32,fake,1
5883,Item as described. I am very hard on my headphones but these still work for my laptop great months after I bought them. Would recommend this.,item describ hard headphon still work laptop great month bought would recommend,Y,26,fake,1
5884,"When I received it I was amazed by the way it looks it looks great and feels smooth it's thin and solid. the screen is pretty good but not the best , the device is very responsive it is fast enough to handle heavy games , no bugs , the battery is fine the speakers are awesome but if you like to take pictures use your smartphone or your digital camera but it takes nice pictures and works great on Skype. This device is the best you can get for less money . it looks great and work great and the price is awesome.",receiv amaz way look look great feel smooth thin solid screen pretti good best devic respons fast enough handl heavi game bug batteri fine speaker awesom like take pictur use smartphon digit camera take nice pictur work great skype devic best get less money look great work great price awesom,Y,104,fake,1
5885,"Bought this beautiful bracelet for my wife. Matches with most of her dresses. Strands are easy to open and tie. I purchased it from a local gift shop but then saw it being sold on amazon, couldn't stop myself from reviewing it.",bought beauti bracelet wife match dress strand easi open tie purchas local gift shop saw sold amazon stop review,N,42,fake,1
5886,"I got this as a gift.  I thought this was really cute. I love the handle. makes it easy to carry the candle even if its half filled with hot wax.  It smell exactly like fresh linen, which I believe is the favorite scent of mommies. I love the smell of clean fresh wash.  It actually relaxes and energizes at the same time.",got gift thought realli cute love handl make easi carri candl even half fill hot wax smell exactli like fresh linen believ favorit scent mommi love smell clean fresh wash actual relax energ time,N,63,fake,1
5887,"Bought mine last 2008, this is very durable and highly recommended.. 4 ports + wlan gives my home a network of computers mainly used in our family business. Haven't got any problems since last month. The web GUI suddenly changed its default gateway and password. Reset has been done but still haven't access it. Maybe its time to buy a new one. The higher model of this router..",bought mine last 2008 durabl highli recommend 4 port wlan give home network comput mainli use famili busi got problem sinc last month web gui suddenli chang default gateway password reset done still access mayb time buy new one higher model router,N,68,fake,1
5888,This snorkel worked just the way it was described. This is the best snorkel I have ever used. It works great and it very comfortable. I would recommend it if you love snorkeling!!,snorkel work way describ best snorkel ever use work great comfort would recommend love snorkel,N,33,fake,1
5889,Beautiful little bracelet. I bought this as a gift for a friend. I was unsure if it was his style...The bracelet has a nice amount of detail. Overall it was very well received. No Problems Buying. Great Service. I would recommend this item to other customers. Absolutely awesome jewelry!,beauti littl bracelet bought gift friend unsur style bracelet nice amount detail overal well receiv problem buy great servic would recommend item custom absolut awesom jewelri,N,49,fake,1
5890,"When I've ordered this product I did not expect much, but this coffee tastes great and doesn't affect the Pixie maker I have. It is real a good quality espresso – dark with deep creama. You will find this out when you try a black box – Wall Street blend, the best of the entire collection. Would buy again.",order product expect much coffe tast great affect pixi maker real good qualiti espresso dark deep creama find tri black box wall street blend best entir collect would buy,N,59,fake,1
5891,These are awesome.  They are wonderful  for writing  on car windows. My daughter  loves them.<br /><br />Would definitely  purchase again great for a lot of craft projects.,awesom wonder write car window daughter love br br would definit purchas great lot craft project,Y,27,fake,1
5892,Bought these to go with the hammock we bought to help us install it to the posts on our porch. Much easier and more efficient to use instead of the ropes that came with the hammock. Well worth the expense and very easy to use. Highly recommend getting them.,bought go hammock bought help us instal post porch much easier effici use instead rope came hammock well worth expens easi use highli recommend get,Y,49,fake,1
5893,At first I was a bit skeptical about buying a book from a new author but I<br /> must say this was well worth it. To be honest I think the price should be<br /> more for this book. It embodies so many levels of real life. We all have<br /> felt unaccepted and unloved at some point in our lives and Reason Why I<br /> Sing shows what happens to people just like us. We sell our souls for a<br /> chance to be loved and accepted. The most intriguing part to me is how we<br /> sell our souls and don't actually realize that that's what we've done. I'm<br /> going to recommend this book to my book club friends because I think<br /> they'll have a blast discussing it.A,first bit skeptic buy book new author br must say well worth honest think price br book embodi mani level real life br felt unaccept unlov point live reason br sing show happen peopl like us sell soul br chanc love accept intrigu part br sell soul actual realiz done br go recommend book book club friend think br blast discuss,N,132,fake,1
5894,"Awesome toy for my son! He loves the car and has his own car was his dream, even only car with remote control. This car works pretty good even after month of daily playing, it looks still like a new! Also the car is easy to control, even for me :)",awesom toy son love car car dream even car remot control car work pretti good even month daili play look still like new also car easi control even,N,51,fake,1
5895,"I'm happy i got this. $50$ wasn't much for all the clock has. The clock is tiny but gives off great loud music and the whole thing works off the remote, i would buy it again, it's exactly what i wanted.",happi got 50 much clock clock tini give great loud music whole thing work remot would buy exactli want,N,41,fake,1
5896,"I love this pizza cutter!! I have an old one that you have to cut the pizza over and over again but with this one it goes right through the crust with ease. It has a nice large wheel, unlike my old one, which makes cutting the pizza a breeze. This is a fantastic high quality pizza cutter that I would highly recommend. We have used it several times now and love it!",love pizza cutter old one cut pizza one goe right crust eas nice larg wheel unlik old one make cut pizza breez fantast high qualiti pizza cutter would highli recommend use sever time love,Y,73,fake,1
5897,"This book is truly amazing because of the information in it.  The author was insightful enough to predict the demise of the honey bee that we are faced with today.  It was great background information for my own book, [[ASIN:B00EYOG02A Bless the Bees: The Pending Extinction of our Pollinators and What We Can Do to Stop It]].  I recommend it to anyone desiring to know more about the causes and solutions.",book truli amaz inform author insight enough predict demis honey bee face today great background inform book asin b00eyog02a bless bee pend extinct pollin stop recommend anyon desir know caus solut,N,71,fake,1
5898,"We gave to Great-granddaughter for Christmas to complete her LittleTykes kitchen. She loves playing/making and serving the food. A few items were small or narrow and since she is under 3 yo, we did remove those items before play. Overall, the set is cute, realistic, and contains &#34;just about everything&#34; a child could identify with!",gave great granddaught christma complet littletyk kitchen love play make serv food item small narrow sinc 3 yo remov item play overal set cute realist contain 34 everyth 34 child could identifi,N,55,fake,1
5899,One wonderful aspect of this tummy tucking belt is that it can be used by both men and women and comes in a free size..thus my whole family can use it now.,one wonder aspect tummi tuck belt use men women come free size thu whole famili use,N,32,fake,1
5900,Nice ergonomic hand strengthener. Easy to simply have around in the office or home to grab and use whenever. Very good!,nice ergonom hand strengthen easi simpli around offic home grab use whenev good,Y,21,fake,1
5901,Really impressed with this product. Super easy to use and is very accurate. I am a home health nurse and I'm super impressed and use it all the time,realli impress product super easi use accur home health nurs super impress use time,Y,29,fake,1
5902,"I usually try to avoid powdered cheese since they either make me cough or sneeze, and that can get really annoying. Surprisingly, this doesn't do that so I can fully appreciate the taste without worrying about choking on what I'm eating.",usual tri avoid powder chees sinc either make cough sneez get realli annoy surprisingli fulli appreci tast without worri choke eat,N,41,fake,1
5903,"Exactly as pictured. Large enough to fit books, binders and lunch bag, and I love the fact that there are lots of pocket in the bag, so I can finally find the place for my small things.",exactli pictur larg enough fit book binder lunch bag love fact lot pocket bag final find place small thing,N,37,fake,1
5904,"I've owned, used and abused, several tripods in my life, but this is clearly one of the best, though not the lightest. Yes, it's a bit heavy, but it won't fall down and with the shoes that come with it you can shoot on a sandy or slicky beach, even put the tripod on rocks, if you have to to get the shot, without worrying too much, though I'd worry anyway, can't help myself.<br /><br />This is also my first Vanguard tripod and after having used it for awhile now, I don't know why I haven't had one before, because it's apparent to me now that Vanguard is a company with photographers on their mind.",own use abus sever tripod life clearli one best though lightest ye bit heavi fall shoe come shoot sandi slicki beach even put tripod rock get shot without worri much though worri anyway help br br also first vanguard tripod use awhil know one appar vanguard compani photograph mind,N,115,fake,1
5905,"I have two teenage boys at home who work out at the gym five times a week, hike, rock climb, play soccer, wrestle and run. Lot of shoes and they all smell terrible! It sticks up their rooms and my mini-van! This is a product the guys are willing to use regularly, and it has made a huge difference in the atmosphere of their rooms. Smells great, not like medicine or a nursing home, but fresh, outdoorsy and clean. The big size is a plus for us, needless to say :) Fast delivery. Will be back for more!",two teenag boy home work gym five time week hike rock climb play soccer wrestl run lot shoe smell terribl stick room mini van product guy will use regularli made huge differ atmospher room smell great like medicin nurs home fresh outdoorsi clean big size plu us needless say fast deliveri back,Y,98,fake,1
5906,This is the one thing I won't forget to bring during a long trip  or flight. keeps my neck from aching even if I sleep on it. Really comfortable to use. I've been using this for quite some time now but it is still functional.,one thing forget bring long trip flight keep neck ach even sleep realli comfort use use quit time still function,N,45,fake,1
5907,"The price was quite fair, but no complaints about the product, perfect for smash bros lovers, works fine with Wii u and dolphin, perfect for friends group.",price quit fair complaint product perfect smash bro lover work fine wii u dolphin perfect friend group,N,27,fake,1
5908,"Great, works as advertised,<br />I have them mounted on my steps to the 2nd floor<br />now there is no need for any lights burning over night.Also for this price,and quality,I cant love them more.Best light I EVER bought.I plan to order more in the near future",great work advertis br mount step 2nd floor br need light burn night also price qualiti cant love best light ever bought plan order near futur,Y,46,fake,1
5909,I bought these for the sole purpose of pulling smoked pork butts for pulled pork sandwiches. These make the task so much easier than using large forks. I pulled two six-pound pork butts in under five minutes. These things are great!,bought sole purpos pull smoke pork butt pull pork sandwich make task much easier use larg fork pull two six pound pork butt five minut thing great,Y,41,fake,1
5910,"After hearing all the bad reviews about getting a Caniam brand and such I decided to really research into this.<br /><br />So I emailed many sellers of what their logos were on it. There was only two sellers who told me that they had the Canon logo (W&H Store) and (Pocket Store).<br /><br />I decided to go with W&H Store cause they were cheaper and boy did I make the right choice. Lens came extremely earlier than expected and it did indeed have the Canon logo and Made In Japan text. As a person who loves photography and almost anything to do with it, this mug was a great buy.<br /><br />First thing I tried when I got it was testing if it really kept water in, as told by other reviewers. It leaks water from the drinking spout when you hold it upside down, but of course, the spout is just a hole with a cover, and why would I be drinking coffee upside down? So that didn't really matter.<br /><br />So other than that, this mug was a great buy, looks realistic, holds a nice capacity of coffee, and looks really realistic. I trick a lot of people into thinking It's a real lens when they first see it, so I wouldn't be surprised if I accidentally tried to stick this on my camera from time to time.",hear bad review get caniam brand decid realli research br br email mani seller logo two seller told canon logo w h store pocket store br br decid go w h store caus cheaper boy make right choic len came extrem earlier expect inde canon logo made japan text person love photographi almost anyth mug great buy br br first thing tri got test realli kept water told review leak water drink spout hold upsid cours spout hole cover would drink coffe upsid realli matter br br mug great buy look realist hold nice capac coffe look realli realist trick lot peopl think real len first see surpris accident tri stick camera time time,N,230,fake,1
5911,I have used this carrier for more than 4 months. I just want to say it's awesome.It's easy to put on. This carrier is very soft.Beats having to walk around with a huge stroller when you just need to run a quick errand<br />Love the pockets in the front<br />At first i was try to used it with both in front but as they got heavier it was easier with one in the front and one in the back. I am happy about my purchases .,use carrier 4 month want say awesom easi put carrier soft beat walk around huge stroller need run quick errand br love pocket front br first tri use front got heavier easier one front one back happi purchas,N,86,fake,1
5912,This product worked perfectly on my T Post in my back yard.. Keep them kids and my dog safe.<br />Thanks,product work perfectli post back yard keep kid dog safe br thank,Y,20,fake,1
5913,"Use this product for your foods and enjoy the benefit of a good healthy life. I know hemp oil for years ever since I have been using [[ASIN:B00DBB4A60 Dew Drops Hemp Oil Supplement 2oz Extra Support Formula (Cinnamon)]]. Actually it was the only hope I had for my poor anxiety mother. Her cold have been miserable life was totally prevented by that excellent hemp oil product. So when I heard about this product, I did not hesitate but bought it. Now we use it for many kinds of foods we make. It actually worked pretty well. The diseases rate of my family greatly came down.",use product food enjoy benefit good healthi life know hemp oil year ever sinc use asin b00dbb4a60 dew drop hemp oil supplement 2oz extra support formula cinnamon actual hope poor anxieti mother cold miser life total prevent excel hemp oil product heard product hesit bought use mani kind food make actual work pretti well diseas rate famili greatli came,N,105,fake,1
5914,"These will not compare to a pair of $300 plus Sennheisers or DRE Sennheisers http://www.amazon.vote/gp/product/B008BXB76Y DRE Phones http://www.amazon.vote/gp/product/B00E9262IE  As far as THESE headphones. They are a great set of headphones overall and will not disappoint you. http://www.amazon.vote/gp/product/B00UN5Z1BK  Cons - My biggest con with this headphone is - not only I can hear the music but also everyone sitting around me, even if they are at a distance of 15 feet. There are no sound proof systems with this headphone and thus there is lot of leakage in the audio. So it seriously becomes a speaker instead of a headphone at volumes just at two bars.  Pros + Looks sturdy, although it is made of plastic. It fits well for someone with a smaller head as it fits really tight so that it doesn't slip from your head (happens when you are doing a workout or so enthusiastically shaking your head for your favorite song). Prolonged usage caused a little soreness over the ears. The head band is adjustable.  + Easily pairs up with any device. I was able to pair it with both my computer (mac air) and my iphone. Once pairing is done with all the devices, you can connect to two of them simultaneously. Although, there were certain issues when I was in a microsoft lync meeting. The microphone was connected in mono mode and hence people hear muffled voices from me.  + Most important - the sound quality. The first impression was not great and I decided to actually return the product. But, I experimented with more good quality audio with deep bass, techno, melody, etc... The SOUND IS NOT THAT GREAT. Don't expect bass from this headphone. But it is decent enough with the sound quality that you won't repent your purchase.  + Volume - This is seriously loud even with the lowest volume level in your device as well as the headphones. BASS very low.  + Functionality with phone - It works well both with the mic and the sound. Problem occurs only when you are connected in mono mode andnot stereo mode (I use this terminology as shown in my mac air for this headphone). While in mono mode, people hear your muffled voice and you hear back nothing. If you are connecting to more than two devices and one of them is your phone, connect to your phone first and then to the other device next.  + Charge - This headphone retains pretty good charge. Its been 4 days since I charged it and I use it at least for 3 hrs everyday. The iphone also shows how much charge is left on the headphones.  Overall, this is a good headphone if you are not looking for something too good for music listening. You will not regret your purchase and will be happy you checked out http://www.amazon.vote/gp/product/B00UN5Z1BK",compar pair 300 plu sennheis dre sennheis http www amazon vote gp product b008bxb76i dre phone http www amazon vote gp product b00e9262i far headphon great set headphon overal disappoint http www amazon vote gp product b00un5z1bk con biggest con headphon hear music also everyon sit around even distanc 15 feet sound proof system headphon thu lot leakag audio serious becom speaker instead headphon volum two bar pro look sturdi although made plastic fit well someon smaller head fit realli tight slip head happen workout enthusiast shake head favorit song prolong usag caus littl sore ear head band adjust easili pair devic abl pair comput mac air iphon pair done devic connect two simultan although certain issu microsoft lync meet microphon connect mono mode henc peopl hear muffl voic import sound qualiti first impress great decid actual return product experi good qualiti audio deep bass techno melodi etc sound great expect bass headphon decent enough sound qualiti repent purchas volum serious loud even lowest volum level devic well headphon bass low function phone work well mic sound problem occur connect mono mode andnot stereo mode use terminolog shown mac air headphon mono mode peopl hear muffl voic hear back noth connect two devic one phone connect phone first devic next charg headphon retain pretti good charg 4 day sinc charg use least 3 hr everyday iphon also show much charg left headphon overal good headphon look someth good music listen regret purchas happi check http www amazon vote gp product b00un5z1bk,N,474,fake,1
5915,"I only use it to watch movies in my backyard and take it with when I travel so I haven't used it a lot yet, but I think it is a good product.",use watch movi backyard take travel use lot yet think good product,Y,33,fake,1
5916,"I'm really supprised at how great this is for the price - it came amazingly well packaged in it's box, installed as though an OEM part and has printed a couple hundred pages so far without a hitch.",realli suppris great price came amazingli well packag box instal though oem part print coupl hundr page far without hitch,Y,38,fake,1
5917,Vinyl Decal Sticker is perfect for keyboard. Quality is very high quality. It has given my keyboard a new look. I like it very much..,vinyl decal sticker perfect keyboard qualiti high qualiti given keyboard new look like much,N,25,fake,1
5918,"Nice tablet, bought it about a week ago and I've been using it for a few days now. The design looks cool and I haven't gotten any issues with it yet. The tablet is working smooth and is easy to hold in your hands. Me, my kids and my wife love this tablet!",nice tablet bought week ago use day design look cool gotten issu yet tablet work smooth easi hold hand kid wife love tablet,N,53,fake,1
5919,I love the tights. they are very well made. I am a fishnet fanatic and these are awesome. Very happy with my purchase.,love tight well made fishnet fanat awesom happi purchas,Y,23,fake,1
5920,Fun speaker!! has some great sound does not distort and love that fact it has a mic so I can use it in the car or where ever I am! People can hear me pretty well so I am very happy with the purchase. Would deff recommend it,fun speaker great sound distort love fact mic use car ever peopl hear pretti well happi purchas would deff recommend,Y,48,fake,1
